author id,date,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,target
1386982521192161282,2022-01-27,2022-01-27T11:01:05.000Z,,1486655493720317953,in,0,0,0,0,Twitter for Android,"Wajib tolak proyek IKN krn tdk ada benefit yang signifikan untuk rakyat, yang ada keuntungan untuk oligarki &gt;&gt; #AyoTolakUUIKN &lt;&lt; #UUIKNMeresahkan &gt;&gt; https://t.co/VxWU9iNAxs",0
1386982521192161282,2022-01-27,2022-01-27T11:01:16.000Z,,1486655539723399171,in,0,0,0,0,Twitter for Android,Rakyat harus paham para oligarki sedang mengatur proyek ibu kota baru &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN #ksw6,0
1292446321094168576,2022-01-27,2022-01-27T11:01:24.000Z,,1486655576679403520,in,0,0,0,0,Twitter Web App,UU IKN ini tak bisa ditolerir lagi. !! #AyoTolakUUIKN !! Tolak UU IKN https://t.co/CESF5ev0uc,0
1322542259191963649,2022-01-27,2022-01-27T11:01:43.000Z,,1486655653070266369,in,12,1,6,11,Twitter for Android,"☀️Menteri @Suharso_M Tinjau Progres Pembangunan Bendungan SEPAKU SEMOI☀️

✅ Pemerintah terus mematangkan sejumlah persiapan dlm pembangunan IKN Nusantara. 
Salah satu infrastruktur penunjang IKN yg sedang fokus digarap adalah pembangunan Bendungan SEPAKU SEMOI.

@Jiwamudaindo https://t.co/sqvVmlF8Am",1
1379745035470598147,2022-01-27,2022-01-27T11:01:51.000Z,,1486655689376219138,in,0,0,0,0,Twitter Web App,Jangan sampai ibu kota baru jadi ibu tiri yang kerjanya menyengsarakan rakyat dengan hutang APBN yang semakin menggunung. #UUIKNMendzalimiRakyat IKN Proyek Oligarki,0
2807463942,2022-01-27,2022-01-27T11:01:57.000Z,,1486655712109293570,in,0,0,0,0,Twitter for Android,Bagaimana pemerintah bisa menjamin hak masyarakat asli dan penduduk yang terdampak proyek IKN. &gt;&gt; #AyoTolakUUIKN &lt;&lt; #UUIKNMeresahkan #ohe2,0
3811914674,2022-01-27,2022-01-27T11:02:03.000Z,,1486655740299268097,in,0,0,0,0,dlvr.it,"Kunjungi Kaltim, Bamsoet: Pemindahan IKN Sudah Tepat https://t.co/UbtNfXQSrI",1
1416532158244556803,2022-01-27,2022-01-27T11:02:07.000Z,,1486655753498677252,in,0,0,0,0,Twitter for Android,"Proyek IKN wujud nyata cengkeraman pemilik modal atas penguasa.

#UUIKNMendzalimiRakyat
#StopKebijakanDzalim",0
1337679910752555008,2022-01-27,2022-01-27T11:02:10.000Z,,1486655769022177281,in,0,0,0,0,Twitter for Android,Dana pindah ibu kota lebih baik dialokasikan untuk mengembalikan aset negara yang terjual. &gt;&gt; #AyoTolakUUIKN &lt;&lt; #UUIKNMeresahkan &gt;&gt; https://t.co/i25ST983V3,0
1402526924061122560,2022-01-27,2022-01-27T11:02:15.000Z,,1486655788944740353,in,2,0,0,3,Twitter for Android,"UU IKN diduga minim partisipasi publik saat disahkan, terkesan buru-buru, tidak menyerap aspirasi rakyat. Tolak! &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; #StopKebijakanDzalim &gt;&gt; https://t.co/pDnvjDKjud",0
1454609216325373957,2022-01-27,2022-01-27T11:02:25.000Z,,1486655830036389899,in,0,0,0,0,Twitter for Android,"IKN membebani anggaran , menambah utang negara, menyengsarakan rakyat.
                    
#IKNProyekOligarki

Follow @dakwahpolitik_islam 
Dan Subscribe youtube kami
https://t.co/CQ4u6IBSww

https://t.co/LUlHSd1vaA https://t.co/PxW4EyDZoo",0
1001698873587400707,2022-01-27,2022-01-27T11:02:28.000Z,,1486655842258587649,in,0,0,0,0,Twitter for Android,"Kebijakan yang dipaksakan hanya untuk menggenjot angka2 pertumbuhan ekonomi di kertas saja. Kebijakan IKN layak di tolak.

#AyoTolakUUIKN
#StopKebijakanDzalim
#UUIKNMendzalimiRakyat
#UUIKNMeresahkan",0
1435846102666780674,2022-01-27,2022-01-27T11:02:39.000Z,,1486655889364770819,in,4,0,0,3,Twitter for Android,"Masalah negeri ini tidak selesai dengan pindahnya ibu kota, masalah negri ini akan selesai ketika syariah islam dilaksanakan totalitas &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN &gt;&gt; https://t.co/bQglUGOAcG",0
1451746232754327559,2022-01-27,2022-01-27T11:02:48.000Z,,1486655926006280192,in,0,0,0,0,Twitter Web App,"UU IKN adalah jalan mulus melegalkan kehancuran ekologi ekosistem Kalimantan Timur. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; 

#29kt https://t.co/rbM1p8Gq7E",0
2807463942,2022-01-27,2022-01-27T11:03:13.000Z,,1486656031153221634,in,0,0,0,0,Twitter for Android,"Sebagian pendanaan pembangunan IKN baru akan menggunakan mekanisme Public Privat Partnership, siapa yg diuntungkan? &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN &gt;&gt; https://t.co/pj18EOBPuy",0
52052163,2022-01-27,2022-01-27T11:03:39.000Z,,1486656139760603136,in,0,0,0,0,Twitter Web App,"Tujuh Hari Setelah Disahkan, Sekjen DPR Serahkan UU IKN ke Sekretariat Negara
 
https://t.co/gO7mViKIdH lewat @wartakotalive",1
1292446321094168576,2022-01-27,2022-01-27T11:03:50.000Z,,1486656188167036937,in,0,0,0,0,Twitter Web App,Stop memeras dan menyengsarakan rakyat dengan topeng keadilan semu. &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN &gt;&gt; https://t.co/q55Z5KszY7,0
1288136359517941760,2022-01-27,2022-01-27T11:05:08.000Z,,1486656515658313728,in,7,0,0,2,Twitter for Android,"Para Arsitek Ramai-ramai Kritik Desain IKN Nusantara..
 https://t.co/Nz47Q09UHC https://t.co/V9vbJ9mSSq",0
1292446321094168576,2022-01-27,2022-01-27T11:05:16.000Z,,1486656547610447873,in,0,0,0,0,Twitter Web App,Proyek oligarki IKN adalah wujud nyata kedzaliman sistem kapitalisme &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN &gt;&gt; https://t.co/1tVCnTxnNr,0
1386982521192161282,2022-01-27,2022-01-27T11:05:29.000Z,,1486656601788334082,in,0,0,0,0,Twitter for Android,Semua orang juga tahu kalau proyek ini adalah proyek bodong yang justru akan membuat rakyat celaka dan menderita. &gt;&gt; #AyoTolakUUIKN &lt;&lt; Tolak UU IKN &gt;&gt; https://t.co/oksOSCL7w4,0
1379745035470598147,2022-01-27,2022-01-27T11:05:50.000Z,,1486656689893830661,in,3,0,0,2,Twitter Web App,Kapitalislah dibalik proyek IKN. Ideologi yang bersifat destruktif ini hanya akan hengkang dengan penerapan Islam Kaffah. Islamlah satu-satunya solusi... &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; #StopKebijakanDzalim &gt;&gt; https://t.co/3O5lKZtWDH,0
940111627315113985,2022-01-27,2022-01-27T11:06:07.000Z,,1486656763935870978,in,0,0,0,0,dlvr.it,"Kunjungi Titik Nol Ibu Kota Negara di Kalimantan Timur, Bamsoet Tegaskan Pemindahan Ibu Kota Negara Sudah Tepat https://t.co/6BSrTR3xhT",1
286472930,2022-01-27,2022-01-27T11:06:31.000Z,,1486656862434959367,in,0,0,0,0,Twitter for Android,"Setelah Ibu Kota Negara Dipindahkan, Jakarta Bakal Pusat Ekonomi Global

https://t.co/aEcYo82X9m",1
748062655840018432,2022-01-27,2022-01-27T11:07:03.000Z,,1486656997046906881,in,6,0,0,4,Twitter Web App,"kepala IKN harus asli pribumi BORNEO kalau seandainya IKN jadi, tapi IKN sepertinya hanya mimpi para mafia? https://t.co/uXa883x47e",0
700821295420715008,2022-01-27,2022-01-27T11:14:51.000Z,,1486658959452766213,in,2,0,0,2,Twitter for Android,Rakyat akan semakin tercekik dengan pajak dan utang yang dibebankan utk proyek IKN. &gt;&gt; #UUIKNMendzalimiRakyat &lt;&lt; IKN Proyek Oligarki &gt;&gt; https://t.co/aHxp2TOvam,0
62764588,2022-01-27,2022-01-27T11:15:43.000Z,,1486659177720139780,in,335,1,10,127,Twitter Web App,"Mensos tilep Bansos, Dirjen Kamendagri terima suap alokasi PEN.

IKN busuk mulai dari kepala https://t.co/6OZZiVoJWs",0
1105417375451570176,2022-01-27,2022-01-27T11:17:36.000Z,,1486659653446488068,in,4,0,0,2,Twitter for Android,"Sementara PENJAJAAH KALIMANTAN sesungguhnya ?
Penghancur Hutan Dunia 
Serta tambang disana?
#2022JokowiMundur 

Stop Proyek Penjajah berkedok IKN pak @jokowi anda akan punya LEGACY pd Bangsa ini. https://t.co/btUWDz3DKE",0
1057762034824052736,2022-01-27,2022-01-27T11:17:41.000Z,,1486659673046413316,in,10,1,9,11,Twitter for Android,"📢Menteri @Suharso_M Tinjau Progres Pembangunan Bendungan Sepaku Semoi🇮🇩

Pemerintah terus mematangkan sejumlah persiapan dalam pembangunan IKN Nusantara.  Salah satu infrastruktur penunjang IKN yang sedang fokus digarap adalah pembangunan Bendungan Sepaku Semoi.
@Jiwamudaindo https://t.co/kMqRRK7FP1",1
1379937427511410690,2022-01-27,2022-01-27T11:29:20.000Z,,1486662603698888706,in,28,0,1,13,Twitter for Android,"Rakyat dibuat sengsara dengan perpindahan ibu kota negara
#UUIKNMendzalimiRakyat #StopKebijakanDzalim https://t.co/tAFVZnKAfv",0
1425343946641657856,2022-01-27,2022-01-27T11:31:18.000Z,,1486663098459062273,in,2,0,0,2,Twitter for Android,"#UUIKNMendzalimiRakyat 

Karna UU IKN minim aspirasi rakyat, lebih mementingkan kepentingan kelompok dan oligarki . IKN Proyek Oligarki https://t.co/eaZbymAV2d",0
1240476377180069888,2022-01-27,2022-01-27T11:33:58.000Z,,1486663772915658753,in,14,0,3,8,Twitter Web App,"#RezimSarangKKN
#RezimSarangKKN

Jika Jadi Nganu Permasalahan Banjir Di DKI Jakarta Bisa Mudah Diselesaikan, Sekarang Dinganukan Dengan Istilah IKN, Lah! Itu Sih Bukan Menyelesaikan Masalah, Tapi Kabur Dari Masalah, Pantesan Ada Ucapan, ""Sontoloyo!""",0
1434669800588931073,2022-01-27,2022-01-27T11:35:45.000Z,,1486664220628246533,in,109,1,5,91,Twitter for Android,"MuslimahNews – IKN baru ini dianggap mengabaikan suara dan hak masyarakat adat maupun masyarakat lokal. Tidak hanya itu, IKN baru juga dianggap abai terhadap krisis lingkungan hidup. Benarkah IKN dibangun untuk kepentingan publik? IKN untuk siapa?

Klik: https://t.co/lAx54HpdUm https://t.co/LsmETeILbe",0
48655553,2022-01-27,2022-01-27T11:37:33.000Z,,1486664674305138690,in,0,1,0,0,Twitter Web App,""".. maka pemindahan ibu kota ke Kalimantan Timur yang digagas Presiden Jokowi sangat tepat dan semakin menemukan urgensinya,” jelas Bamsoet.

https://t.co/CPo2PeYBLx",1
2928583759,2022-01-27,2022-01-27T11:57:17.000Z,,1486669640612732938,in,59,0,2,23,Twitter for Android,"Kantor Staf Kepresidenan akan mengawal pelaksanaan pembangunan Ibu Kota Negara (IKN) Nusantara di Kalimantan Timur.
@KSPgoid memastikan hak masyarakat adat di sekitar area IKN akan dilindungi pemerintah.

Yg sabar ya drun, IKN insyaAllah pasti pindah.😊
https://t.co/XZcQEV7qcq",1
1249352392954368001,2022-01-27,2022-01-27T12:05:55.000Z,,1486671810640769030,in,76,0,4,38,Twitter for Android,"Tenaga Ahli Utama KSP, Wandy Tuturoong mengatakan, Kantor Staf Kepresidenan @KSPgoid akan mengawal pembangunan IKN agar hak-hak masyarakat adat di sana terlindungi.
@jokowi
@Dr_Moeldoko
https://t.co/pPRLrbs5WV https://t.co/g0tjJlwHTY",1
1291204350031740928,2022-01-27,2022-01-27T12:53:51.000Z,,1486683873744338944,in,38,0,3,21,Twitter for Android,"Pemerintah melalui KSP memastikan hak masyarakat adat di sekitar area IKN Nusantara akan dilindungi pemerintah. Karenanya beberapa waktu lalu tim telah membangun komunikasi dengan warga setempat.

KSP Moeldoko https://t.co/ajVShNZ2Ih",1
1460084965467586565,2022-01-27,2022-01-27T12:56:10.000Z,,1486684455599153167,in,15,0,0,8,Twitter Web App,"#UUIKNMendzalimiRakyat 

Hanya pemimpin pemimpin yang adil yang terlahir dari sistem yang berasal dari Allah. IKN Proyek Oligarki https://t.co/NSezZbjMTb https://t.co/0mrG2WhtSK",0
1406076574810603529,2022-01-27,2022-01-27T13:20:20.000Z,,1486690537939693569,in,2,0,0,2,Twitter for Android,Pengesahan RUU IKN bukti Demokrasi hanya Omong Kosong! https://t.co/NPcCARc8LO,0
1215611682363338752,2022-01-27,2022-01-27T13:26:24.000Z,,1486692065895280657,in,36,3,5,17,Twitter for Android,"Nah kan mulai jelas arahnya dan kepentingan siapa
Trus Rakyat dpet apa? 
#RezimSarangKKN
#RezimSarangKKN
China Mau Ikut Bangun IKN di Kaltim, Kepala Bappenas: Silakan, Ini Terbuka Bagi Siapa Saja
https://t.co/V75I74xcgD",0
907897495044317185,2022-01-27,2022-01-27T13:32:53.000Z,,1486693696745578500,in,432,0,3,185,Twitter for Android,"Dari satu hal ini saja sudah bisa dilihat kalau IKN ini proyek orang kebelet. 
Sayangnya banyak yg memilih jadi tolol dan micek. https://t.co/H7j00UKPxm",0
1283922033156345858,2022-01-27,2022-01-27T13:33:58.000Z,,1486693971317313536,in,1179,28,67,479,Twitter for Android,Sesungguhnya kebangkitan PKI itu nyata. Mengaburkan kebenaran sejarah bangsa. Hasrat memindahkan IKN bagai mencabut akar sejarah Indonesia. Seolah PKI berperan penting dlm berdirinya NKRI dan menafikan Ulama yg justru muara kebangkitan martabat bangsa anti penjajah kafir. https://t.co/3NAs3c9gGp,0
1366768362580107267,2022-01-27,2022-01-27T13:35:09.000Z,,1486694266436943872,in,159,3,7,23,Twitter for Android,"Untuk indahnya nusantara, kami titipkan pulau ini menjadi IKN Indonesia, rawat dan peliharalah 
Salam damai dr pulau jawa
@NyaiiBubu @Lady_Zeebo @RD_4WR1212 @P3nj3l4j4h_id @BungkusTukang @NainggolanGrup7 @Pencerah__ @Anaksenja__id @PakkatDayak @KakekHalal https://t.co/2hdSTDUMXF",1
1336862676983562240,2022-01-27,2022-01-27T13:42:19.000Z,,1486696070583259137,in,257,1,7,67,Twitter for Android,"Bukan karna kucing mengeong
Bukan karna jin buang anak

Melainkan karena

Edy Mulyadi keras menentang UU IKN

Edy Mulyadi orang baik",0
261912160,2022-01-27,2022-01-27T13:54:25.000Z,,1486699117757620232,in,757,17,12,238,Twitter Web App,"Saat liputan IKN, kami dapat dokumen presentasi internal beberapa Kementrian. Lihat posisi pemerintah makin defensif, musykil presentasi ini dilempar ke publik. Untuk tambah dinamika diskusi urgensi IKN, presentasi ini bisa kita kaji sama-sama. 

Link: https://t.co/KBBFXjjDDF https://t.co/nXPFnM8tfP",0
1310802353310765056,2022-01-27,2022-01-27T14:03:32.000Z,,1486701410800390146,in,10,0,1,2,Twitter for Android,Pindah ibu kota hanya menambah beban negara. menambah beban rakyat yang sudah susah. mau dibilang hebat tapi nggak mikir. nggak ngaca kalau nggak punya kemampuan.😔,0
1285980681323995141,2022-01-27,2022-01-27T14:05:00.000Z,,1486701779106471937,in,0,0,0,0,Twitter for Android,"Eng ing eng entah disengaja atau tidak, seperti buah simalakama IKN gagal tapi kasus lain bisa aman, entahlah https://t.co/L4pGyLHudR",0
1455419498018656256,2022-01-27,2022-01-27T14:05:55.000Z,,1486702008690044929,in,13,0,2,6,Twitter for iPhone,Menteri PPN/Kepala Bappenas @Suharso_M bersama Menteri @KemenPU Basuki Hadimuljono dan Wakil Menteri Keuangan @KemenkeuRI Suahasil Nazara mendampingi Ketua MPR RI Bambang Soesatyo beserta sejumlah Wakil Ketua MPR RI meninjau titik penting lokasi pembangunan Ibu Kota Negara (IKN). https://t.co/Ddw7FoFyyf,1
165334272,2022-01-27,2022-01-27T14:07:09.000Z,,1486702319576047621,in,98,2,3,47,Twitter Web App,"Terdapat lebih dari 120 konsesi tambang batubara di antara lahan ibukota baru. Dari jumlah itu, 48 konsesi merupakan pemegang IUP dan 72 konsesi pemegang WIUP. Total luas dari seluruh konsesi tambang itu berkisar 68,5 - 73,5 ribu hektar.

https://t.co/XGJpUYyCGG",0
135795460,2022-01-27,2022-01-27T14:12:34.000Z,,1486703682087534592,in,1,0,0,0,Echobox,"Ekonom Faisal Basri mengkritik proyek ibu kota baru, singgung ada pembisik Jokowi. Siapakah dia?  https://t.co/gOzsVNuDSL",0
1262748936185339906,2022-01-27,2022-01-27T14:16:17.000Z,,1486704620894179330,in,0,0,0,0,Twitter for Android,"PassolleIdeologis (@Passolle1453) menge-Tweet: Kenapa pennguasa berambisi banget pindahkan IKN?

Pdhal rakyat masih didera kesusahan akibat pandemi.
Utang negara makin numpuk.
Kemiskinan makin bertambah.
Pengangguran makin",0
123757780,2022-01-27,2022-01-27T14:20:03.000Z,,1486705565375991816,in,0,0,0,0,dlvr.it,Bangun Transportasi Cerdas! Pemerintah Butuh Rp500 Miliar Untuk IKN Nusantara: Pemerintah membutuhkan dana sekitar Rp500 miliar untuk membangun sistem transportasi di Ibu Kota Negara (IKN) yang baru. https://t.co/1SQJqWk6ZO #News #budikaryasumadi #MenteriPerhubungan,1
69183155,2022-01-27,2022-01-27T14:20:55.000Z,,1486705784767631371,in,5,0,0,2,Echobox,Pengembangan kawasan Bumi Serpong Damai (BSD) dijadikan rujukan dalam pengembangan Ibu Kota Negara (IKN) Nusantara di Kalimantan Timur.  https://t.co/STdEQsR1z6,1
1195474414604709889,2022-01-27,2022-01-27T14:22:44.000Z,,1486706241950736399,in,2,0,0,2,Twitter for Android,"Ibu kota negara masuk gorong-gorong bekas galian tambang gt ya... Hebat juga kajian akademiknya
#RezimSarangKKN https://t.co/FITqHlwwrL",0
118646322,2022-01-27,2022-01-27T14:32:07.000Z,,1486708604652556289,in,2,1,1,0,dlvr.it,"Bangun Transportasi Cerdas di IKN Baru, Kemenhub Butuh Rp582 Miliar https://t.co/dMfi4JbxSq",1
1394912376814665730,2022-01-27,2022-01-27T14:35:16.000Z,,1486709394758770695,in,1641,72,372,455,Twitter for iPhone,"Menikmati malam di Jakarta yg sebentar lagi akan jd mantan Ibu Kota… 
Semoga kelak IKN yang baru seperti ini.

Buat Lae @Nicho_Silalahi, tadinya kita mau ajak ngopi sambil bincang bincang tentang apa sajalah.. tapi katanya saat ini dia otewe ke Lampung..😊
Smga slmt sampe tujuan https://t.co/uoxX1zBzwY",1
843326157562888192,2022-01-27,2022-01-27T14:42:09.000Z,,1486711129707474945,in,0,0,0,0,Twitter for Android,"Kritik Soal Pemindahan IKN, Pernyataan Anggota Dewan Pers Terpilih Ini Dapat Banyak Dukungan 
#IKNProyekOligarki #IKNBaruBukanSolusi #IKN #IKNNusantara #IKNRugikanRakyat #IKNIndonesiaMaju #dewanpers
https://t.co/QqWpMYic2y",0
907897495044317185,2022-01-27,2022-01-27T14:43:11.000Z,,1486711388697284611,in,2122,44,126,570,Twitter for Android,Sesekali mbok yo Jokowi yg dihadirkan untuk debat soal IKN dgn para penentangnya. Biar bisa lihat mana yg ada isi kepalanya. Paling tidak rakyat jadi tahu maunya Jokowi itu seperti apa dan kenapa maksa IKN harus segera.,0
1176815885874393088,2022-01-27,2022-01-27T14:43:42.000Z,,1486711520520142854,in,3,0,0,1,Twitter for Android,"...
...
10. Kesalahan alokasi anggaran Pembangunan IKN dengan opsi menggunakan dana COVID 19.

🤗😎🤗

#RezimBudakOligarki 
#RezimSarangKKN https://t.co/aBNs3LyNXU",0
1357038135734009856,2022-01-27,2022-01-27T14:44:04.000Z,,1486711609523273728,in,0,0,0,0,Twitter Web App,Inilah Lima alasan masyarakat mendukung kepindahan Ibu Kota Negara #BersatuNusantaraJaya https://t.co/Et9vnd7UIZ,1
745849790332805121,2022-01-27,2022-01-27T14:47:10.000Z,,1486712392616529930,in,0,0,0,0,ivoox id,Pembangunan IKN Dinilai Intensifkan Pendekatan Adat-Budaya https://t.co/al84bMvUbq,1
207412269,2022-01-27,2022-01-27T14:49:48.000Z,,1486713054872043531,in,5,0,2,7,Twitter for Android,"Tak Setuju IKN Pindah ke Kalimantan, Pakar Hukum Tata Negara: Mencabut Dasar Fundamental.
#AyoTolakUUIKN 
#AyoTolakUUIKN

https://t.co/7tOyy0GL83",0
1567504327,2022-01-27,2022-01-27T14:53:16.000Z,,1486713926607724548,in,12,0,3,5,Twitter for Android,"Mimpi bangun IKN??
Minyak goreng aja tak terkendalikannya😀 https://t.co/nxIsGsUzXn",0
1369801073712455680,2022-01-27,2022-01-27T14:54:18.000Z,,1486714187136978954,in,0,0,0,0,Twitter for Android,Menteri PPN juga mengunjungi infrastruktur di kawasan IKN https://t.co/3ZppNknZAb,1
24893875,2022-01-27,2022-01-27T14:54:19.000Z,,1486714188776964106,in,1466,28,108,448,Twitter Web App,"Jika argumen menolak pindah IKN mencerdaskan, kita akan menikmati &amp; bisa jadi diam menyaksikan otak2 cerdas beradu pikiran

Tapi karena penuh hoaks, hasutan &amp; kebencian, ya kita tak boleh lagi diam. Karena akan merusak masa depan negara kita.

Soal hoaks sumber listrik IKN misal.",1
69183155,2022-01-27,2022-01-27T15:00:17.000Z,,1486715692321624064,in,12,1,0,2,Echobox,"Indonesia semakin dekat untuk mewujudkan pemindahan ibu kota negara (IKN). Jejak maju itu ditandai oleh dukungan politik Dewan Perwakilan Rakyat (DPR), yang telah menyetujui Rancangan Undang-Undang IKN menjadi undang-undang (UU). https://t.co/lCwbewPQvs",1
1337011185644785665,2022-01-27,2022-01-27T15:00:47.000Z,,1486715816682741763,in,0,0,0,0,Twitter for iPhone,"…masalah IKN sudah ke urusan perut, kepentingan sendiri sendiri bahasan lingkungan, keseimbangan alam, diabaikan…?😇 #persatuan",0
1336862676983562240,2022-01-27,2022-01-27T15:02:27.000Z,,1486716237573160960,in,6,0,1,0,Twitter for Android,"""UU IKN bertentangan dengan UUD 1945""

~Om yamin",0
1271319727751610385,2022-01-27,2022-01-27T15:18:22.000Z,,1486720240885006340,in,787,13,62,182,Twitter for Android,"Masyarakat sedang galau,bimbang &amp; resah,kasus rasis,Hoax,ujaran kebencian&amp;Sara masif gentayangan setiap waktu.
Dan gak tau harus mengadu kemana? Pemerintah sibuk urus IKN,tentara sedang berkabung,Polri sibuk ngitungin celengan hasil jual materai,DPR molor,
Fakta yg membagongkan!",0
68304724,2022-01-27,2022-01-27T15:20:56.000Z,,1486720890486157313,in,1064,11,30,248,Twitter for Android,"Uji Materi UU IKN ke MK adalah Hak Konstitusional, Harus Dihormati

Karena UU IKN ini sdh disahkan, maka langkah paling tepat menyalurkan aspirasi penolakan adl melalui pengajuan uji materi ke MK. Ini adalah hak konstitusional warga negara yang harus dihormati. 

Bersambung ... https://t.co/6dEJUKwYJq",0
207412269,2022-01-27,2022-01-27T15:21:18.000Z,,1486720982190419971,in,13,0,0,5,Twitter for Android,"Pemerintah Disebut Tak Tanyai Masyarakat Soal IKN, Cak Nun: Perasaanmu Mindah Ibu Kota Kayak Pindah Kos?
#AyoTolakUUIKN 

https://t.co/gDvRNGZc9a",0
1206518264811020289,2022-01-27,2022-01-27T15:22:54.000Z,,1486721385732841474,in,291,11,7,101,Twitter Web App,"Maling negara kelas kakap bebas berkuasa, sibuk bikin proyek bisnis rusak-rusakan (IKN, KCIC, pengerukan SDA ugal-ugalan, dll).

Maling negara kelas teri dikasih diskon di muka hukum.

Rakyat miskin, masy adat, aktivis penjaga ruang hidup paling sering dipenjarakan penguasa. https://t.co/LZFSsWZTdv",0
1474392272527450116,2022-01-27,2022-01-27T15:24:04.000Z,,1486721676188393483,in,0,0,0,0,Twitter for Android,Ketua MPR Bambang Soesatyo: Semua Elemen Bangsa Wajib Dukung Ibu Kota Negara yang Baru https://t.co/3ehqt4Rljp,1
1454720345865273348,2022-01-27,2022-01-27T15:33:36.000Z,,1486724076802437137,in,4,0,0,2,Twitter for Android,"*Ada Tambang Besar di Lokasi IKN Baru, Sudjiwo Tedjo Keluarkan Sindirian Menohok: _Tak Mungkin Sampai Tak Tahu_ -* Galamedia News - https://t.co/oOHdvkeTfu
*_Yang jelas ini permainan Oligarki, jadi dari dan untuk Oligarki, mereka datang menginvasi Kalimatan .",0
1301052979852619777,2022-01-27,2022-01-27T15:38:33.000Z,,1486725324192694272,in,3,0,0,0,Twitter for iPhone,"""Ada atau tidak negara yang pindah ibu kota dalam waktu 1-2 tahun atau di bawah 5 tahun? Kita pindah rumah saja perlu setahun lebih, 10 tahun juga belum tentu bisa,"" 

Pengamat Kritisi UU IKN yang Terlahir Kilat dan Target Pindah Ibu Kota dalam 2 Tahun https://t.co/M3l6ads2r8",0
887743587579944960,2022-01-27,2022-01-27T15:43:29.000Z,,1486726563907321857,in,208,6,14,90,Twitter Web App,"Menteri Suharso Tak Tahu Konsesi Tambang di Lahan IKN, Pengamat: Bukti Studi Kelayakan Tak Berjalan, Cuma Asal ""Yes Man""
https://t.co/IpUPrUzyTC",0
1318854352069554177,2022-01-27,2022-01-27T15:45:33.000Z,,1486727083275423750,in,0,0,0,1,dlvr.it,Menteri Keuangan pelajari usulan pembangunan IKN https://t.co/Vm5JFIKxEd,1
98771779,2022-01-27,2022-01-27T16:01:26.000Z,,1486731082267385860,in,0,0,0,2,TweetDeck,"Kamu khawatir ga, kalau negara merancang undang2 tanpa sepengetahuanmu? 

Misal Omnibuslaw, UU KPK, UU IKN, dll

Dengan berlangganan @hariankompas, kamu telah berperan mendukung fungsi jurnalisme untuk mengawasi jalannya pemerintahan.

Sila Berlangganan : https://t.co/jAvF8dFrF6 https://t.co/VCix4mIhII",0
1112942131839025152,2022-01-27,2022-01-27T16:05:33.000Z,,1486732118700945418,in,0,0,0,0,Twitter Web App,yg dukung ikn ga keren https://t.co/Nw4G3HGkVv,0
1484222209745100804,2022-01-27,2022-01-27T18:34:24.000Z,,1486769576952008704,in,30,2,2,18,Twitter for Android,Itu sih namanya mau membangun Kerajaan‼️ Bukan Membangun IKN Baru... Goblock‼️ https://t.co/KJWcm90AwZ,0
20963426,2022-01-27,2022-01-27T20:40:05.000Z,,1486801204688482306,in,9,1,0,4,dlvr.it,"MARAKNYA spekulan tanah akibat pemerintah tergesa-gesa menetapkan pemindahan ibu kota negara (IKN). Tak hanya tanah milik individu dan swasta, mereka juga mencaplok lahan masyarakat adat di sana. 

  https://t.co/qPq80RyAyZ #KoranTempo",0
1412387612648636420,2022-01-27,2022-01-27T22:20:15.000Z,,1486826412107395072,in,0,0,0,0,Twitter for Android,"...Sebab itu maka wanita yang saleh,ialah yang taat kepada Allah lagi memelihara diri ketika suaminya tidak ada,(AN NISAA':34)   Tolak UU IKN   .🏳️🏴🏳️.",0
1249004237004009474,2022-01-27,2022-01-27T22:23:35.000Z,,1486827252826329088,in,26,0,12,9,Twitter for Android,"Kementerian PUPR menegaskan sampai hari ini belum ada anggaran untuk pembangunan ibu kota negara (IKN) baru.

Emang Dikira bangun IKN sama kaya bangun Panti Asuhan Bisa open Donasi 😁

https://t.co/kcFwzywZsl",0
1473431224689430531,2022-01-27,2022-01-27T22:30:51.000Z,,1486829082859872263,in,3,0,0,0,Twitter for Android,"""Bila kamu tak tahan penatnya belajar, maka kamu akan menanggung perihnya kebodohan."" (Imam Asy-Syafi'i)   Tolak UU IKN   .☝️☝️. #JAP2L",0
218665104,2022-01-27,2022-01-27T22:35:50.000Z,,1486830336717717508,in,710,31,20,284,Twitter for iPhone,"Nasib dana pemulihan Covid-19: bansosnya dikorupsi, dana PEN dikorupsi, sisanya untuk IKN.  https://t.co/SgAkiAxU1E",0
